"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_tax_value","log_home_size","log_property_size","location_cluster"
97529004,40.798744,-73.940307,2007,2,2,2014-01-09,13400000,"Apartment",2014,156601,1220,10035,NA,NA,7500,16.4107652649211,11.9614564482145,7.1066061377273,8.9226582995244,"11"
62649434,40.60006,-73.93146,2002,5,4,2016-01-19,835000,"MultiFamily2To4",2015,529000,2560,11229,NA,NA,1600,13.635187003833,13.1787437108404,7.84776253747361,7.37775890822787,"15"
32053273,40.744155,-73.778905,1942,2,4,2016-02-01,780000,"SingleFamily",2015,727000,1342,11365,NA,NA,3998,13.5670491986658,13.4966817565157,7.20191631753163,8.29354951506035,"5"
30718261,40.615945,-73.964815,1910,3,9,2014-04-16,575000,"SingleFamily",2015,716000,3000,11230,NA,NA,1306,13.2621253197795,13.4814354459428,8.00636756765025,7.17472430983638,"7"
32166303,40.69386,-73.73339,1930,2.5,3,2014-10-10,390000,"SingleFamily",2015,384000,1440,11411,NA,NA,2000,12.8739020181058,12.8583978315699,7.27239839257005,7.60090245954208,"12"
32096957,40.748634,-73.736587,1998,3,4,2015-09-01,1100000,"SingleFamily",2015,1159000,3200,11362,NA,NA,9880,13.9108207377686,13.9630681223219,8.07090608878782,9.19826779074191,"12"
32076493,40.723245,-73.80188,1950,1,2,2013-06-27,580000,"MultiFamily2To4",2015,709000,1880,11366,NA,NA,2375,13.2707833825226,13.4716108055143,7.539027055824,7.77275271646874,"6"
29793498,40.824214,-73.86334,1993,2,5,2014-03-10,505000,"SingleFamily",2015,446000,2100,10473,NA,NA,21,13.1323137082575,13.0080742310022,7.64969262371151,3.04452243772342,"3"
32143051,40.707984,-73.76901,1940,1,4,2012-05-23,350000,"Townhouse",2015,382000,1320,11423,"$399,000","http://www.zillow.com/homes/for_sale/32143051_zpid",2000,12.7656884334656,12.8531758875887,7.18538701558042,7.60090245954208,"6"
31525984,40.790687,-73.975044,1985,2.5,2,2013-07-03,3182031,"Condominium",2014,144782,1884,10024,NA,NA,16362,14.9730302301329,11.8829844418144,7.54115245513631,9.70271685207364,"2"
31094950,40.729973,-73.69997,1921,3.5,4,2010-05-12,561000,"SingleFamily",2015,476800,2794,11001,"$799,000","http://www.zillow.com/homes/for_sale/31094950_zpid",7501,13.2374761845048,13.0748523947333,7.93522953981691,8.92279162396964,"12"
32089128,40.732935,-73.761275,1945,4,4,2014-03-13,665000,"SingleFamily",2015,708600,2310,11427,NA,NA,4800,13.407542319638,13.4710464714135,7.74500280351584,8.47637119689598,"12"
29840988,40.835359,-73.82228,1960,2.5,4,2015-09-23,460000,"SingleFamily",2015,380000,1450,10465,NA,NA,1505,13.0389817684653,12.8479265317026,7.27931883541462,7.31654817718298,"3"
32141331,40.6965,-73.780115,1945,2,2,2013-09-19,289900,"SingleFamily",2015,358000,1200,11433,NA,NA,2178,12.5772913149097,12.7882882653828,7.09007683577609,7.68616230349291,"6"
29846380,40.828265,-73.815805,1960,2,3,2014-08-20,399840,"SingleFamily",2015,366000,1224,10465,NA,NA,1663,12.8988197460688,12.8103886123835,7.10987946307227,7.41637847919293,"3"
30700089,40.61938,-74.02495,1925,3,8,2015-01-16,918000,"MultiFamily2To4",2015,779000,3000,11209,NA,NA,2000,13.7299526696026,13.5657663248529,8.00636756765025,7.60090245954208,"7"
30623963,40.717835,-73.94206,1920,2,6,2005-01-03,280000,"MultiFamily2To4",2015,897000,1800,11211,"$1,850,000","http://www.zillow.com/homes/for_sale/30623963_zpid",1999,12.5425448821514,13.7068111410409,7.49554194388426,7.6004023345004,"9"
30613292,40.68624,-73.96404,1931,3,0,2014-08-29,2850000,"SingleFamily",2015,415000,2400,11238,NA,NA,20,14.8628295522448,12.9360337992128,7.78322401633604,2.99573227355399,"14"
122271872,40.74162,-73.99947,1929,5.5,5,2014-01-28,50912500,"Condominium",2014,1189056,5955,10011,NA,NA,NA,17.7456190309388,13.9886702729658,8.6919864817894,NA,"2"
97515392,40.73733,-73.994758,2008,2,2,2008-11-10,1563013,"Condominium",2014,368615,1265,10011,"$2,400,000","http://www.zillow.com/homes/for_sale/97515392_zpid",10300,14.2621259267075,12.8175080179097,7.14282740116162,9.23989917421773,"2"
29821344,40.863344,-73.852645,1940,3,3,1999-08-12,255000,"SingleFamily",2015,413000,1850,10469,"$549,000","http://www.zillow.com/homes/for_sale/29821344_zpid",2500,12.4490188241406,12.9312028719432,7.52294091807237,7.82404601085629,"3"
32175914,40.67228,-73.82451,1925,1,2,2015-12-31,319531,"SingleFamily",2015,420000,1080,11420,NA,NA,3000,12.674609574697,12.9480099902596,6.98471632011827,8.00636756765025,"4"
29839453,40.90149,-73.851125,1905,3,5,2016-03-24,145000,"MultiFamily2To4",2015,331000,1336,10470,NA,NA,2744,11.8844890214027,12.7098736543592,7.19743535409659,7.91717198884578,"3"
30597077,40.66843,-73.93839,1901,2,6,2015-08-06,997500,"MultiFamily2To4",2015,720000,3312,11213,NA,NA,2000,13.8130074277462,13.4870064909922,8.10530751550515,7.60090245954208,"14"
32182743,40.678129,-73.793,1935,2,3,2010-05-20,245000,"MultiFamily2To4",2015,410000,1568,11436,"$549,000","http://www.zillow.com/homes/for_sale/32182743_zpid",2500,12.4090134895269,12.9239124386805,7.35755620091035,7.82404601085629,"6"
32161283,40.70737,-73.747285,1935,2.5,4,2013-11-20,275000,"SingleFamily",2015,468000,1280,11429,NA,NA,4000,12.5245263766487,13.0562235748998,7.15461535691366,8.29404964010203,"12"
30635148,40.665409,-73.89287,1910,2,6,2016-02-04,488000,"MultiFamily2To4",2015,437000,2000,11207,NA,NA,2392,13.0980706848353,12.9876884740777,7.60090245954208,7.77988511507052,"14"
32211017,40.65885,-73.728645,2007,3,4,2015-03-02,453000,"MultiFamily2To4",2015,530000,1584,11422,NA,NA,2500,13.0236474044652,13.1806322855283,7.36770857237437,7.82404601085629,"10"
30595419,40.66181,-73.9551,1905,2,6,2014-06-18,735000,"MultiFamily2To4",2015,925000,3144,11225,NA,NA,2050,13.507625778195,13.7375490164946,8.0532511535491,7.62559507213245,"14"
30681781,40.61436,-73.981695,1925,3,3,2013-06-10,650000,"SingleFamily",2015,720000,1520,11204,NA,NA,2400,13.3847276418718,13.4870064909922,7.32646561384032,7.78322401633604,"7"
83055066,40.624561,-74.1362,1920,3,8,2014-07-18,395000,"Miscellaneous",2015,221000,2500,10302,NA,NA,3180,12.8866410438833,12.3059179804999,7.82404601085629,8.06463647577422,"13"
30586430,40.664005,-73.98839,1901,1,1,2014-05-07,1820000,"SingleFamily",2015,981000,700,11215,NA,NA,2200,14.414347059053,13.7963277385475,6.5510803350434,7.69621263934641,"8"
32375879,40.499975,-74.24256,1988,4,4,2004-12-01,765000,"SingleFamily",2015,521000,2800,10307,"$788,000","http://www.zillow.com/homes/for_sale/32375879_zpid",5000,13.5476311128087,13.1635053207355,7.9373746961633,8.51719319141624,"13"
32301994,40.617405,-74.144765,1950,3,3,1994-02-17,170000,"SingleFamily",2015,368000,1490,10302,"$560,000","http://www.zillow.com/homes/for_sale/32301994_zpid",4150,12.0435537160324,12.8158382171511,7.30653139893951,8.33086361322474,"13"
32006923,40.711145,-73.907865,1910,1,3,2015-12-03,880000,"Apartment",2015,667000,2400,11385,NA,NA,2200,13.6876771864544,13.4105453248978,7.78322401633604,7.69621263934641,"1"
30606910,40.69647,-73.94916,1931,1.5,3,2014-04-08,1000000,"Apartment",2007,846000,3750,11206,NA,NA,1875,13.8155105579643,13.6482746385884,8.22951111896446,7.53636393840451,"14"
31521620,40.777652,-73.980888,1940,1,1,2016-01-12,940000,"MultiFamily2To4",2015,166555,715,10023,NA,NA,NA,13.7536351542462,12.0230808641859,6.57228254269401,NA,"2"
30698671,40.620675,-74.01999,1910,2.5,3,2014-05-15,760000,"SingleFamily",2015,714000,1952,11228,NA,NA,1529,13.5410737122625,13.4786382413217,7.57660976697304,7.33236920592906,"7"
29818504,40.85524,-73.854752,1963,1,4,2014-10-28,220000,"SingleFamily",2015,42596,760,10461,NA,NA,11875,12.3013828253345,10.6595156311353,6.63331843328038,9.38219062890284,"3"
32101145,40.728764,-73.712005,1925,3,4,2013-12-03,495000,"SingleFamily",2015,549000,2000,11426,NA,NA,2900,13.1123130415508,13.2158537204917,7.60090245954208,7.97246601597457,"12"
89029598,40.742973,-73.957977,1890,1,1,2014-04-24,780000,"MultiFamily2To4",2015,57299,795,11101,NA,NA,27825,13.5670491986658,10.9560384505436,6.67834211465433,10.2336901761437,"9"
122026927,40.710872,-73.957199,2008,1,2,2013-07-16,635000,"MultiFamily2To4",2015,88730,904,11211,NA,NA,2930,13.3613802778748,11.3933533298294,6.80682936039218,7.98275770201111,"14"
32079345,40.728065,-73.79103,1950,3,4,2014-01-14,700000,"SingleFamily",2015,684000,4000,11366,NA,NA,4000,13.4588356140255,13.4357131966047,8.29404964010203,8.29404964010203,"6"
31263470,40.622761,-73.749962,1926,3,3,2013-07-03,394000,"SingleFamily",2015,327600,1879,11096,NA,NA,9806,12.8841061882801,12.6995486309611,7.53849499941346,9.19074972221118,"10"
31099412,40.75525,-73.678871,1966,3,4,2000-11-09,480000,"SingleFamily",2015,613600,2352,11040,"$868,000","http://www.zillow.com/homes/for_sale/31099412_zpid",8624,13.0815413828841,13.3270985290352,7.76302130901852,9.06230429314878,"12"
30704777,40.622975,-74.00921,1920,2.75,6,2013-08-13,855000,"MultiFamily2To4",2015,919000,2976,11228,NA,NA,2000,13.6588567479189,13.7310414013378,7.99833539595298,7.60090245954208,"7"
32136954,40.697784,-73.804945,1920,4,6,2014-10-30,347000,"MultiFamily2To4",2015,360000,2232,11435,NA,NA,2200,12.757080058929,12.7938593104323,7.7106533235012,7.69621263934641,"6"
89335757,40.708058,-74.006169,1940,1,1,2014-05-29,687318,"MultiFamily2To4",2014,149599,670,10038,NA,NA,NA,13.4405523462037,11.9157136600082,6.50727771238501,NA,"8"
32100135,40.734205,-73.71536,1945,2,4,2016-04-01,582000,"SingleFamily",2015,564000,1164,11426,NA,NA,4000,13.2742257267136,13.2428095304802,7.05961762829138,8.29404964010203,"12"
32275462,40.631726,-74.113565,1940,1,3,2015-09-03,339000,"Apartment",2015,423000,1700,10310,NA,NA,4662,12.7337553863626,12.9551274580284,7.43838353004431,8.4471998195957,"13"
89330553,40.70574,-74.007022,1985,1,1,2014-05-27,846165,"Condominium",2014,196373,720,10005,NA,NA,NA,13.6484696550324,12.1877711909103,6.5792512120101,NA,"8"
32081631,40.754635,-73.775585,1950,2,3,2015-04-20,620000,"SingleFamily",2015,498000,1024,11361,NA,NA,2700,13.3374747570213,13.1183553560068,6.93147180559945,7.90100705199242,"5"
31521754,40.779795,-73.979015,1940,1,0,2013-06-05,1480000,"Apartment",2014,4610000,27176,10023,NA,NA,6426,14.2075526457403,15.3437384149728,10.2100895098404,8.7681075396758,"2"
32294612,40.59579,-74.099855,1955,2,3,2013-06-26,565000,"SingleFamily",2015,556000,1361,10304,NA,NA,5500,13.2445810101286,13.2285235732327,7.21597500265147,8.61250337122056,"13"
30734592,40.600435,-73.977515,1920,1.5,4,2014-06-05,570000,"SingleFamily",2015,564000,1772,11223,NA,NA,NA,13.2533916398107,13.2428095304802,7.47986413116503,NA,"7"
69510098,40.749073,-74.005691,2006,1,1,2006-04-25,679965,"Condominium",2014,161458,670,10011,"$1,195,000","http://www.zillow.com/homes/for_sale/69510098_zpid",NA,13.4297966052394,11.9920003259034,6.50727771238501,NA,"2"
31983851,40.734875,-73.88428,1966,3,7,2015-03-18,1080000,"MultiFamily2To4",2015,537000,3366,11373,NA,NA,3000,13.8924715991004,13.193753373491,8.12148037475075,8.00636756765025,"1"
32376709,40.504369,-74.250374,1992,3,4,2014-06-25,795000,"SingleFamily",2015,754000,2874,10307,NA,NA,5400,13.5860973936365,13.5331476469901,7.96346006663897,8.59415423255237,"13"
29850794,40.844856,-73.782814,1990,1.5,1,2015-12-14,216100,"Condominium",2015,286073,677,10464,NA,NA,NA,12.283496542495,12.5640023019878,6.51767127291227,NA,"3"
31966686,40.74653,-73.87204,1940,3.5,5,2013-09-19,875000,"MultiFamily2To4",2015,790000,9072,11373,NA,NA,9072,13.6819791653398,13.5797882244432,9.11294802596753,9.11294802596753,"1"
30773125,40.64471,-73.909875,1940,1,3,2007-01-17,430000,"SingleFamily",2015,371000,960,11236,"$450,000","http://www.zillow.com/homes/for_sale/30773125_zpid",3577,12.9715404876697,12.8239573415896,6.86693328446188,8.18227973925902,"15"
30669548,40.63822,-73.952875,1933,2,4,2015-02-02,525000,"MultiFamily2To4",2007,371000,2250,11210,NA,NA,1863,13.1711535415738,12.8239573415896,7.71868549519847,7.52994337060159,"14"
30731282,40.587875,-73.983935,1928,1,0,2005-10-18,445000,"Mobile",2007,425000,18900,11223,"$4,650,000","http://www.zillow.com/homes/for_sale/30731282_zpid",2000,13.0058295611484,12.9598444479066,9.84691720104773,7.60090245954208,"7"
32099160,40.74203,-73.717635,1950,1,4,2016-04-07,550000,"SingleFamily",2015,592000,1140,11426,NA,NA,4691,13.2176735572087,13.2912619138661,7.03878354138854,8.45340105832846,"12"
32170329,40.671745,-73.841665,1925,2,3,2014-02-24,425000,"SingleFamily",2015,474000,1436,11417,NA,NA,2342,12.9598444479066,13.0689626006772,7.26961674960817,7.75876054415766,"4"
89333846,40.705416,-74.00783,1987,2,2,2013-10-11,1664838,"MultiFamily2To4",2014,396987,1352,10005,NA,NA,NA,14.3252383793657,12.8916588135412,7.20934025660291,NA,"8"
32181776,40.67901,-73.800065,1925,2,4,2015-09-21,550000,"MultiFamily2To4",2015,426000,1550,11436,NA,NA,4844,13.2176735572087,12.9621946252515,7.34601020991329,8.48549610467298,"6"
89333211,40.708058,-74.006169,1933,1,1,2013-08-07,760000,"Condominium",2014,174533,831,10038,NA,NA,NA,13.5410737122625,12.0698691144931,6.72262979485545,NA,"8"
32109912,40.689565,-73.854635,1930,3,3,2015-01-06,370000,"SingleFamily",2015,378000,1032,11421,NA,NA,1600,12.8212582846204,12.8426494746017,6.93925394604151,7.37775890822787,"4"
30622946,40.713809,-73.94955,1901,2,3,2015-01-29,1725000,"MultiFamily2To4",2015,989000,2206,11211,NA,NA,1219,14.3607376084476,13.8044496106048,7.69893619981345,7.10578612948127,"14"
31993013,40.727985,-73.877964,1905,3,3,2014-04-11,410000,"MultiFamily2To4",2015,556000,1456,11379,NA,NA,1999,12.9239124386805,13.2285235732327,7.28344822875663,7.6004023345004,"1"
31171681,40.725086,-73.711441,1921,2,3,2013-05-17,570000,"SingleFamily",2015,393600,1479,11001,NA,NA,6000,13.2533916398107,12.8830904441602,7.2991214627108,8.69951474821019,"12"
32286069,40.63176,-74.085312,1962,1,1,2014-03-05,167500,"Condominium",2015,42776,830,10304,NA,NA,851,12.0287386302473,10.6637324766286,6.72142570079064,6.74641212857337,"13"
30627281,40.698415,-73.916455,2001,8,9,2014-05-28,839000,"Townhouse",2015,670000,3591,11237,NA,NA,2817,13.6399659854493,13.4150329913671,8.18618599422608,7.94342776787637,"14"
29821968,40.864945,-73.844545,1950,2,4,2015-09-16,460000,"SingleFamily",2015,394000,650,10469,NA,NA,3223,13.0389817684653,12.8841061882801,6.47697236288968,8.07806788181544,"3"
32023386,40.783609,-73.844285,1910,2,6,2015-10-23,680000,"MultiFamily2To4",2015,477000,1940,11356,NA,NA,2500,13.4298480771523,13.0752717698705,7.57044325205737,7.82404601085629,"5"
121719276,40.744148,-73.951423,1930,2,2,2013-11-19,931698,"Condominium",2015,188741,947,11101,NA,NA,NA,13.7447640068225,12.1481309838552,6.85329909318608,NA,"9"
30716603,40.62401,-73.965755,1930,3,7,2013-05-30,996800,"MultiFamily2To4",2015,1093000,3187,11230,NA,NA,3000,13.8123054270153,13.9044367671587,8.06683531441734,8.00636756765025,"7"
30668268,40.63905,-73.963304,1905,2,5,2016-03-29,1270000,"SingleFamily",2015,1327000,1926,11226,NA,NA,4500,14.0545274584348,14.0984313133143,7.56320059235807,8.41183267575841,"7"
30585431,40.66675,-73.98599,1901,3,4,2014-08-11,1790000,"Townhouse",2015,1463000,2032,11215,NA,NA,1668,14.3977261778169,14.1959996800023,7.61677580869837,7.41938058291869,"8"
32139571,40.692885,-73.784635,2001,3,3,2011-06-07,363500,"SingleFamily",2015,362000,1204,11433,"$429,000","http://www.zillow.com/homes/for_sale/32139571_zpid",1999,12.8035345759557,12.7993994908079,7.09340462586877,7.6004023345004,"6"
32376887,40.506005,-74.253815,1996,4,5,2014-04-07,945000,"SingleFamily",2015,969000,4875,10307,NA,NA,12500,13.7589402064759,13.7840198908729,8.49187538343195,9.43348392329039,"13"
32197611,40.688595,-73.73209,1943,3,3,2013-09-19,425000,"SingleFamily",2015,406000,1332,11411,NA,NA,4000,12.9598444479066,12.9141084385839,7.19443685110033,8.29404964010203,"12"
30614030,40.68523,-73.95623,1931,2,4,2013-11-25,650000,"Townhouse",2015,728000,4125,11238,NA,NA,1235,13.3847276418718,13.4980563271788,8.32482129876878,7.11882624906208,"14"
30611855,40.69495,-73.96556,1905,1,2,2014-04-17,975000,"MultiFamily2To4",2015,553000,3200,11205,NA,NA,2042,13.79019274998,13.2231132805045,8.07090608878782,7.62168499872461,"14"
29822054,40.861689,-73.84149,1955,2,3,2013-12-20,418000,"MultiFamily2To4",2015,428000,1617,10469,NA,NA,2500,12.9432367115069,12.9668784745639,7.38832785957711,7.82404601085629,"3"
31546523,40.79924,-73.9404,1890,4,4,2013-06-17,1186600,"MultiFamily2To4",2014,1265000,3300,10035,NA,NA,3300,13.9866026328067,14.0505826801438,8.10167774745457,8.10167774745457,"11"
32170640,40.670005,-73.83696,1920,3,4,2014-12-31,485000,"SingleFamily",2015,475000,1176,11417,NA,NA,2500,13.0919041699196,13.0710700830168,7.06987412845857,7.82404601085629,"4"
31523196,40.779007,-73.988262,1997,3,2,2014-09-24,2280000,"Condominium",2014,570348,1326,10069,NA,NA,NA,14.6396860009306,13.2540019798312,7.18992217074581,NA,"2"
32222407,40.606735,-73.768984,1960,2.5,3,2014-12-04,293000,"SingleFamily",2015,269000,1139,11691,NA,NA,2039,12.5879278879992,12.502466658584,7.03790596344718,7.62021477057445,"10"
32154207,40.70945,-73.76028,1935,3,6,2014-11-14,493000,"MultiFamily2To4",2015,531000,3700,11423,NA,NA,3700,13.1082644530248,13.1825173002241,8.21608809863232,8.21608809863232,"6"
29780777,40.817025,-73.894565,1925,5,10,2015-01-23,376000,"MultiFamily2To4",2015,479000,4095,10459,NA,NA,2500,12.837344422372,13.0794558763931,8.31752199628717,7.82404601085629,"11"
32001556,40.72751,-73.855912,1937,2,2,2014-01-22,550000,"Condominium",2015,94648,1180,11374,NA,NA,20000,13.2176735572087,11.4579200259335,7.07326971745971,9.90348755253613,"1"
30715241,40.599755,-74.005325,1940,2,5,2016-01-27,700000,"MultiFamily2To4",2015,685000,1652,11214,NA,NA,2484,13.4588356140255,13.4371741172444,7.40974195408092,7.81762544305337,"7"
32318414,40.618965,-74.073122,1997,3,3,2014-04-17,310000,"SingleFamily",2015,353000,1720,10304,NA,NA,2439,12.6443275764613,12.7742233359154,7.4500795698075,7.79934339821592,"7"
30656415,40.643805,-73.9244,1940,2.5,4,2016-02-08,418700,"MultiFamily2To4",2015,415000,1929,11203,NA,NA,1800,12.9449099520072,12.9360337992128,7.56475701290573,7.49554194388426,"15"
32281814,40.61668,-74.12996,1950,1,2,2014-11-13,440000,"SingleFamily",2015,475000,1280,10314,NA,NA,5050,12.9945300058944,13.0710700830168,7.15461535691366,8.52714352226941,"13"
97529828,40.709771,-74.00675,2008,1,0,2014-09-18,694000,"Condominium",2014,129148,590,10038,NA,NA,NA,13.4502272394889,11.7687143125349,6.38012253689976,NA,"8"
32036417,40.770759,-73.794645,1935,2,3,2013-05-14,560000,"SingleFamily",2015,614000,1600,11358,NA,NA,2000,13.2356920627113,13.3277502071293,7.37775890822787,7.60090245954208,"5"
32101146,40.72869,-73.711985,1925,1,2,2015-10-20,473000,"SingleFamily",2015,564000,2000,11426,NA,NA,2901,13.0668506674741,13.2428095304802,7.60090245954208,7.9728107841214,"12"
31960037,40.763415,-73.880805,1950,3,3,2015-09-30,620000,"SingleFamily",2015,576000,1665,11369,NA,NA,1800,13.3374747570213,13.263862939678,7.41758040241454,7.49554194388426,"1"
30613090,40.684975,-73.9689,1899,4,7,2014-08-18,2495000,"MultiFamily2To4",2015,2107000,3288,11238,NA,NA,2150,14.7297992871678,14.5607756927863,8.09803475617607,7.67322312112171,"14"
30687100,40.636675,-74.004385,1920,3,8,2016-01-14,1250000,"MultiFamily2To4",2015,1055000,2128,11219,NA,NA,2504,14.0386541092785,13.8690513248923,7.66293785046154,7.82564473221999,"7"
30633754,40.655705,-73.903605,1930,2,5,2016-02-19,495500,"MultiFamily2To4",2015,466000,1760,11212,NA,NA,2242,13.1133226327522,13.0519409131078,7.4730690880322,7.71512360363211,"14"
63865020,40.729969,-74.007179,1920,2.5,3,2014-04-03,3054750,"Condominium",2014,328079,1679,10014,NA,NA,NA,14.9322083141788,12.7010097120242,7.42595365707754,NA,"8"
31521595,40.777664,-73.980819,1940,1,1,2014-11-07,765000,"Condominium",2015,166555,731,10023,NA,NA,NA,13.5476311128087,12.0230808641859,6.59441345974978,NA,"2"
68313760,40.728006,-73.95223,2005,2,2,2005-10-13,506061,"Condominium",2015,171738,887,11222,"$1,295,000","http://www.zillow.com/homes/for_sale/68313760_zpid",NA,13.1344124943633,12.053725338648,6.78784498230958,NA,"9"
